username,followersCount,location_x,id,id_str,rawcontent,replyCount,retweetCount,likeCount,quoteCount,hashtags,created,date_created,time_created,location_clean,cleaned_content,sentiment,location_y,latitude,longitude
karma_shopping,26599,Worldwide,1757323221781655642,1757323221781655642,Don't overpay on Amazon ever again! This Amazon shopping hack is like Prime Day on steroids.,2385,1524,3672,97,[],2/24/2022 9:12,2/24/2022,9:12:05,Worldwide,Amazon Amazon shopping hack Prime Day steroids,neutral,Worldwide,53.5120412,-2.2434612
karma_shopping,26599,Worldwide,1764569972586742047,1764569972586742047,Don't overpay on Amazon ever again! This Amazon shopping hack is like Prime Day on steroids.,1,1,3,0,[],2/24/2022 9:12,2/24/2022,9:12:05,Worldwide,Amazon Amazon shopping hack Prime Day steroids,neutral,Worldwide,53.5120412,-2.2434612
DavidProeza,176,servicio militar ,1588879149166301184,1588879149166301184,"@MarioFendi2 @ERNESTOCIANCI @Datoworld Y en su tiempo la empresa Huawei obtuvo más logros que Apple en la telefonía al ser la primera empresa con teléfonos con 5G, pero fue desplazada por la competencia desleal durante el gobierno de Donald Trump",0,0,0,0,[],2/25/2022 20:14,2/25/2022,20:14:27,servicio militar ,,neutral,servicio militar ,-17.795841,-63.1823812
Troll_LFC,1218,Trollface Island,1588430975998087169,1588430975998087169,@stufflistings That was one of the best phones Huawei made. Too bad Trump blacklisted them :(,0,0,3,0,[],2/26/2022 16:01,2/26/2022,16:01:25,Trollface Island,,negative,Trollface Island,65.0,-18.0
FalkZwicker,79,,1585918726456868864,1585918726456868864,"@Mue_NZZ „Nun wird das Land zu einem Konkurrenten auf diversen Geschäftsfeldern, und plötzlich sind wir empört.“

So nicht korrekt. „Level Playing Field“ kritisiert aus Perspektive der Unternehmen kaum jemand. Schwierig wird es, wenn es ungleiche Bedingungen gibt. Systemunabhängig.",0,0,1,1,[],2/26/2022 19:51,2/26/2022,19:51:59,Unknown,,neutral,Unknown,22.8503716,80.6884128
Troll_LFC,1218,Trollface Island,1579474616346869764,1579474616346869764,@TechKhaled_ Oh I got it from the galaxy store. And yes Trump is a fraud for banning Huawei and doing other bad things,1,0,1,0,[],2/26/2022 16:01,2/26/2022,16:01:25,Trollface Island,TechKhaled galaxy store Trump fraud Huawei things,negative,Trollface Island,65.0,-18.0
Troll_LFC,1218,Trollface Island,1576652448726667264,1576652448726667264,@sondesix Yeah through all the sanctions and difficulties they're been through the last 3 years I still have hope in Huawei. They're the most innovative but Trump and the Shitty US stopped it,1,0,1,0,[],2/26/2022 16:01,2/26/2022,16:01:25,Trollface Island,sondesix sanctions difficulties years Huawei Trump Shitty,positive,Trollface Island,65.0,-18.0
sssorik3,1,,1583490635327107072,1583490635327107072,"@UniverseIce The global market still wont trust chinese phone brands, huawei got the peoples trust but after trump banning huawei accusing them of stealing data the rest will have doubt forever. American influence is very strong, whats poppin there will be poppin everywhere.",1,0,1,0,[],3/2/2022 12:45,3/2/2022,12:45:49,Unknown,UniverseIce market chinese phone brands huawei peoples trust trump huawei data rest doubt American influence poppin,positive,Unknown,22.8503716,80.6884128
LuckyMama99,1362,"Minneapolis, MN",1597202182608392193,1597202182608392193,"FCC bans U.S. sales of Huawei and ZTE equipment over national security concerns https://t.co/Z856myvw8L

Because President Trump was right.
China is, and has been for years, a national security threat to the United States.",0,0,0,0,[],3/5/2022 23:08,3/5/2022,23:08:35,"Minneapolis, MN",FCC sales Huawei ZTE equipment security concerns httpstcoZmyvwL President Trump China years security threat United States,positive,"Minneapolis, MN",44.9772995,-93.2654692
AllFilesNews1,125,,1588360242059960320,1588360242059960320,"Investigation Into China's Huawei Predated Trump Presidency, Extradition 'Likely' https://t.co/uWp3ZxrNpo",0,0,0,0,[],3/7/2022 0:08,3/7/2022,0:08:53,Unknown,Investigation Chinas Huawei Predated Trump Presidency Extradition Likely httpstcouWpZxrNpo,neutral,Unknown,22.8503716,80.6884128
argo_times,459,,1587842352437141505,1587842352437141505,"@BreitbartNews told Axios in a recent interview .The Trump administration attempted to ban TikTok in the U.S. in 2020, and subsequently ordered ByteDance to divest the platform to a U.S. company.If your country uses Huawei, if your kids are on TikTok..https://t.co/6g6a7rX7g4",0,0,0,0,[],3/9/2022 18:50,3/9/2022,18:50:34,Unknown,BreitbartNews Axios interview Trump administration ban TikTok ByteDance platform companyIf country Huawei kids TikTokhttpstcogarXg,neutral,Unknown,22.8503716,80.6884128
Krasnyy86,302,,1592317037346684928,1592317037346684928,@nunooeu Huawei war mega bis Trump kam,0,0,0,0,[],3/14/2022 13:10,3/14/2022,13:10:44,Unknown,,neutral,Unknown,22.8503716,80.6884128
PolskiWariacik,388,,1590083704210489344,1590083704210489344,"@krzysztof_dykas @filipowi @MarekMeissner Republikanie nie odpuszcza Tajwanu. Dlatego Japonia sie zbroi po zeby i zwieksza do 2 % pkb na armie. To Trump rozpoczał wojne handlowa z Chinami i zamordował Huawei . Ukraina to problem Europy i trzeba patrzecc na to, ze USA w chusteczko im pomoga np. wzgledem do Europy.",1,0,0,0,[],3/14/2022 11:58,3/14/2022,11:58:32,Unknown,,neutral,Unknown,22.8503716,80.6884128
qrydor,58,,1583492452157075456,1583492452157075456,"@DrabinskiAriel @MarekMeissner No to nie wydaje się jakoś specjalnie duża różnica, a chinskie badania z pewnością dostaną teraz kopa. Pewnie gdyby to trump wprowadził te ograniczenia to by zabolało mocniej. On natomiast zrobił to tylko dla Huawei co dało chinom ostrzeżenie i czas do przygotowan.",1,0,0,0,[],3/16/2022 16:39,3/16/2022,16:39:33,Unknown,,neutral,Unknown,22.8503716,80.6884128
GokulPrem19,235,London ,1579784610770477057,1579784610770477057,"@SuzanaMJ TL;DR 
- started off beautifully with probably the best camera in the market at that point
- Until trump decided to decimate huawei 
- Still stuck with it and took it around the world - where it survived the asphalts of Dubai, India, Georgia and even the beautiful oceans of Italy",2,0,1,0,[],3/19/2022 13:07,3/19/2022,13:07:16,London ,SuzanaMJ TLDR camera market point trump huawei world asphalts Dubai India Georgia oceans Italy,positive,London ,51.5074456,-0.1277653
Questerr_,1507,"Johannesburg, South Africa",1587513487919644675,1587513487919644675,"Former President Trump opposed TikTok and Huawei long ago. FCC is only waking up now … Better late than never, I suppose.🤔🧐",0,0,0,0,[],3/25/2022 16:16,3/25/2022,16:16:47,"Johannesburg, South Africa",,neutral,"Johannesburg, South Africa",-26.205,28.049722
RakoonGamer2001,229,On your screen,1577396857575247888,1577396857575247888,@broncokvo1 @bastard_tc @mikepompeo GOP has nothing to do with China. There's a reason Trump ordered the Huawei ban.,0,0,1,0,[],3/28/2022 2:19,3/28/2022,2:19:58,On your screen,broncokvo mikepompeo GOP China reason Trump Huawei ban,neutral,,,
Luzuko30257543,157,,1576863832764428289,1576863832764428289,"@Mr__Morale__ @STAR_LORD_22 Yeah they did took over the smartphone market until trump sanctioned them and using google since android phones depend on google, plus many apps are from the states e.g whatsapp so that was a nail in the coffin but even with that huawei survived and they started removing certain",1,0,12,0,[],3/31/2022 15:08,3/31/2022,15:08:27,Unknown,MrMorale STARLORD Yeah smartphone market trump google android phones google apps states eg whatsapp nail coffin huawei,positive,Unknown,22.8503716,80.6884128
osintph,219,,1574657892342431745,1574657892342431745,"In the year 2018, Donald Trump, the then US President, issued an executive order to block Huawei, as the company’s activities on the American soil were deemed to be suspicious and posed as a threat to National Security. https://t.co/BRhOUa6OU3 ...",1,0,0,0,[],4/1/2022 0:41,4/1/2022,0:41:21,Unknown,year Donald Trump President order block Huawei companys activities American soil threat National Security httpstcoBRhOUaOU,neutral,Unknown,22.8503716,80.6884128
JohnsonZephyrin,35,,1577702947378855936,1577702947378855936,"@krmgi_ @cpastibo ah ok, c'est parce qu'Honor n'est plus avec huawei c'est pour ça qu'ils ont retrouvé google. Comme Huawei bientôt également. Fun qu'Apple, apparenté mouvement hippie (Jobs) à l'époque ait été soutenu par Trump x) sa haine de l'étranger plus fort que sa haine des gauchistes lel",1,0,0,0,[],4/5/2022 2:07,4/5/2022,2:07:00,Unknown,,positive,Unknown,22.8503716,80.6884128
yangyan39805234,0,,1597573883007307777,1597573883007307777,"@user11334479 @hsnqvrz @TomMackenzieTV they banned twitter because it's bullshit app(Trump like) spreading lies and hatred. They didn't ban me from using it. The US banned Huawei, that doesn't mean I can't use Huawei phone, pad or watch.Come on, get your logic straight first",0,0,0,0,[],4/9/2022 16:38,4/9/2022,16:38:49,Unknown,user hsnqvrz TomMackenzieTV twitter bullshit appTrump lies hatred Huawei Huawei phone pad watchCome logic,neutral,Unknown,22.8503716,80.6884128
Muskadoptme,4099, I TOLD YOU SO!!!,1584725142865080320,1584725142865080320,@shipwreckedcrew I didn't hear Garland thank President Trump for warning the American people about Huawei years ago.......ahem......and I wonder how much info from the laptop was verified by the undercover guy.,0,0,0,0,[],4/10/2022 17:22,4/10/2022,17:22:30, I TOLD YOU SO,shipwreckedcrew Garland President Trump American people Huawei years agoahemand info laptop guy,neutral, I TOLD YOU SO,6.0,48.0
rara__rk,1169,France,1575280689477550082,1575280689477550082,"@M_Dooze @Lh44LG @Crakitodelpampa @L_ThinkTank L'annexion de la Crimée c'était Biden peut-être ? Peu importe le gouvernement en vigueur aux USA, le gouvernement russe n'a lui pas changé et ses objectifs non plus. Je pense même qu'ils ont profité des tensions grandissantes avec la Chine. Et dsl, elle date de Trump (Huawei etc)",0,0,0,0,[],4/15/2022 22:17,4/15/2022,22:17:01,France,,neutral,France,46.603354,1.8883335
sanfranciscoblt,0,USA,1571991803515260929,1571991803515260929,"Taiwan chipmaker Micron exploit Huawei ban

chairman of Taiwanese chipmaker Macronix International Co Ltd said(2337. TW) is ""doing terribly well"" in replacement customers when the Trump administration's ban on supply China's Huawei (HWT.UL).

In August 2… https://t.co/fBtMHHl1mV",0,0,0,0,[],4/15/2022 18:18,4/15/2022,18:18:09,USA,Taiwan chipmaker Micron exploit Huawei ban chairman Taiwanese chipmaker Macronix International Co Ltd TW replacement customers Trump administrations supply Chinas Huawei HWTUL August httpstcofBtMHHlmV,negative,USA,39.7837304,-100.445882
neutronomo,7117,GALEGO,1567615129092558849,1567615129092558849,"@yatedigoyoque @TeLeoDelReves @Nisstika No no, Huawei no tiene el Google Play, tienen un Play de ellos.
La marca la sancionó Trump.
Compra Xiaomi.",1,0,1,0,[],4/15/2022 22:52,4/15/2022,22:52:17,GALEGO,,neutral,GALEGO,-21.2438422,-43.7207537
TheBillyJackLib,9116,,1596252546959839232,1596252546959839232,Anyone else blocking every ad on Twitter?,1183,352,6110,99,[],4/16/2022 3:30,4/16/2022,3:30:51,Unknown,ad Twitter,neutral,Unknown,22.8503716,80.6884128
stargazeruk7,16333,Per ardua ad astra,1574159729177133056,1574159729177133056,So trump did good banning huawei 5g … https://t.co/51joE8FfX9,0,2,4,1,[],4/20/2022 19:26,4/20/2022,19:26:04,Per ardua ad astra,,positive,Per ardua ad astra,51.600493,15.3087984
Igetstupified,1047,Wherever life takes me 🏖️,1596846256877633536,1596846256877633536,"U.S. bans imports of Chinese tech from Huawei, ZTE https://t.co/zc0r6BX8dc via @cbsmoneywatch 
You know .. the very thing that they called Trump racist for suggesting",0,0,0,0,[],4/22/2022 23:13,4/22/2022,23:13:36,Wherever life takes me ,imports Chinese tech Huawei ZTE cbsmoneywatch thing Trump racist,neutral,Wherever life takes me ,44.23865,-69.734982
Igetstupified,1047,Wherever life takes me 🏖️,1584712960630755329,1584712960630755329,"Two Chinese spies charged with allegedly obstructing US investigation into Huawei https://t.co/xfkHMcfoJ3 #FoxBusiness 
Oh, they mean the very company that Trump called out and he was vilified for it.",0,0,1,0,['FoxBusiness'],4/22/2022 23:13,4/22/2022,23:13:36,Wherever life takes me ,Chinese spies investigation Huawei FoxBusiness mean company Trump,neutral,Wherever life takes me ,44.23865,-69.734982
VarianceMean,195,Everywhere,1584612204032114688,1584612204032114688,"Ok, but Huawei doing on the Trump investigations?",1,8,15,0,[],4/23/2022 20:21,4/23/2022,20:21:38,Everywhere,,positive,Everywhere,39.6262264,19.9036023
MarauderMag,7575,Betelgeuse,1597871577214787585,1597871577214787585,@ElijahSchaffer @Apple @elonmusk Remember when Trump banned Huawei and everybody called him racist and sinophobic and then also #stopasianhate happened? Please tell me I'm not the only one who remembers that.,1,0,6,0,['stopasianhate'],4/25/2022 21:21,4/25/2022,21:21:15,Betelgeuse,ElijahSchaffer Apple elonmusk Trump Huawei sinophobic stopasianhate m remembers,neutral,Betelgeuse,-12.1076213,-76.9963454
Sentinel1054,1629,"Shallotte, NC",1596280282076033024,1596280282076033024,"Wait! Didn't Trump do this? Before Biden cancelled it!
US Bans Huawei, ZTE Telecom Equipment Citing Threats to National Security https://t.co/W7vqokgnEB",0,1,0,0,[],4/25/2022 19:00,4/25/2022,19:00:06,"Shallotte, NC",Trump Biden Bans Huawei ZTE Telecom Equipment Citing Threats National Security httpstcoWvqokgnEB,neutral,"Shallotte, NC",33.9732275,-78.3858371
KanaryMine,2065,"San Francisco, CA",1588809206890921985,1588809206890921985,"@velezrasta81 @Joan1Barb @BobbyBoon3 @MattWallace888 That is not true. The restriction on export to China and hit on Huawei and ZTE was initiated by Trump. Invitation to relocate chip manufacturing also started under Trump. Meanwhile, Biden family lobbied to sell US military battery tech to Chinese military in violation of FISA.",1,0,0,0,[],4/25/2022 22:53,4/25/2022,22:53:16,"San Francisco, CA",JoanBarb BobbyBoon MattWallace restriction export China Huawei ZTE Trump Invitation chip manufacturing Trump Biden family battery tech Chinese violation FISA,neutral,"San Francisco, CA",37.7792588,-122.4193286
KC7322,748,Illinois state ,1584656728502964224,1584656728502964224,"Trump warned may years ago about the Huawei and Tic Tok about back drop to steal our personal information.
They are operating under CCP. Now finds the corruption and more. This won't be the last.",0,0,0,0,[],4/26/2022 21:05,4/26/2022,21:05:20,Illinois state ,Trump years ago Huawei Tic Tok drop information CCP corruption,positive,Illinois state ,41.8908132,-87.6277338
USA_First_1776,292,,1577508560665448451,1577508560665448451,"@Shawnrobb72 @TuckerCarlson @FoxNews Progressivism and TDS defies logic and facts replacing it with slander. Trump put 25% tariffs on Chinese goods. Trump banned Chinese 5G manufacturer Huawei to help Qualcomm. Facts. These are not the actions of somebody who has been paid off like Biden.

https://t.co/AIAaeWhToL",1,0,0,0,[],4/26/2022 5:50,4/26/2022,5:50:16,Unknown,Shawnrobb TuckerCarlson FoxNews Progressivism TDS logic facts Trump tariffs Chinese goods Trump Chinese G manufacturer Huawei Qualcomm Facts actions Biden,neutral,Unknown,22.8503716,80.6884128
Andibeth33Fox,76,"Texas, USA",1584695990195433473,1584695990195433473,@bennyjohnson Huawei Spy? This is all B.S. Trump tried to get Huawei out - Biden WH welcomed them with open arms! Now Wray &amp; Garland are trying to change the narrative so they don't look guilty. Fang Fang Swalwell's buddies - double agents? Nope! We're not that stupid!,0,0,0,0,[],4/27/2022 23:01,4/27/2022,23:01:27,"Texas, USA",bennyjohnson Huawei Spy BS Trump Huawei Biden WH arms Wray amp Garland change narrative Fang Fang Swalwells buddies agents Nope,negative,"Texas, USA",31.2638905,-98.5456116
HollowPoint124G,1229,Texas!,1584628817976434688,1584628817976434688,@newsmax Trump was called a racist for wanting Huawei and TikTok kept out of the US...,0,0,0,0,[],4/27/2022 14:29,4/27/2022,14:29:25,Texas,newsmax Trump racist Huawei TikTok,neutral,Texas,31.2638905,-98.5456116
